ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
TITAN.NS,1849.4684640089476,68.00680217734953,0,280000,18,99.87018667304135,99.9932321944212,61.54937279525909,0.25820905677596,8.606968559198668,70.82276622400424,70.82276622400424,0,1,50,954.777599778522,1,0,91.02818063976574,earnings,0,0.0,neutral,40,60.0,99.87018667304135,99.9932321944212,67.15414698435033,1756.9950408085,1950.1996844854732,2050.9309049619987,1681.5830965480718,5.446495706024551,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - TITAN,2
HDFCBANK.NS,23475.77934131876,66.77729225604674,0,1100000,3,96.74401885265831,99.99999987142935,43.247829180056826,1.2923803936988534,43.07934645662845,60.86635719027162,60.86635719027162,0,0,20,9383.498128916639,1,0,69.35279312685617,earnings,0,0.0,neutral,40,60.0,96.74401885265831,99.99999987142935,891.535120341061,22301.990374252822,24813.082021830352,26150.384702341944,21246.94154046611,5.696520916593639,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HDFCBANK,2
INFY.NS,69361.61886582324,66.43618226100867,0,650000,4,99.88788306847496,99.9999997889704,43.29619813165235,0.7900410835301814,26.33470278433938,66.10897198730068,66.10897198730068,0,0,20,36424.08178406853,1,0,86.2243680136509,earnings,0,0.0,neutral,40,60.0,99.88788306847496,99.9999997889704,2635.37772921217,65893.53792253208,73314.68545964149,77267.75205345976,62773.17454279282,5.699213280280078,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - INFY,2
NESTLEIND.NS,116757.39495261652,65.30745384694617,0,220000,21,99.41111594793692,99.63279444701593,75.80346336505484,0.25485362266074774,8.495120755358258,73.76596165359506,73.76596165359506,0,0,20,40554.50466428592,1,0,77.08927134048604,earnings,0,0.0,neutral,40,60.0,99.41111594793692,99.63279444701593,4537.763491248358,110919.5252049857,123564.04018948905,130370.6854263616,105412.98622449563,5.829733730899751,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - NESTLEIND,2
HCLTECH.NS,58253.54310602809,64.85412350946048,0,350000,13,99.98453426371209,99.99999999999966,57.64783714207324,0.22356130773140312,7.452043591046771,68.08700444332078,68.08700444332078,0,0,20,30957.01597129523,1,0,88.47811467156954,earnings,0,0.0,neutral,40,60.0,99.98453426371209,99.99999999999966,2301.1329002009566,55340.865950726686,61705.24245632952,65156.94180663096,52500.7108555257,5.925303709027526,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HCLTECH,2
ITC.NS,911.0808755097404,64.00066133123887,0,550000,7,74.05499337319526,92.55107751508972,45.625086302486956,0.684321751675632,22.8107250558544,59.88097678855364,59.88097678855364,0,0,0,139.89758862998042,1,0,65.20175816024613,investment,5,0.0,neutral,100,100.0,74.05499337319526,92.55107751508972,37.57785654243022,865.5268317342533,967.4476603233857,1023.814445137031,817.1362341536649,6.18680364485849,alpha:False|rvol:False|trend:True|volatility:False|all:False,The pain is concentrated on companies that depend on countries that do not have ,10
SUNPHARMA.NS,29067.730962293834,63.946354301443485,0,350000,20,98.03427666210423,99.99997662953234,47.921356124055094,0.1942631085904926,6.47543695301642,64.53508238338057,64.53508238338057,0,0,20,10386.048535189766,1,0,77.08752620353039,earnings,0,0.0,neutral,40,60.0,98.03427666210423,99.99997662953234,1012.0599114445322,27614.34441417914,30585.82082946063,32103.91069662743,26537.5811836825,5.222595011409858,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - SUNPHARMA,2
POWERGRID.NS,1026.126462732661,62.66729280577805,0,180000,24,67.34459852701386,97.59670565105554,38.9579787439707,2.3018083343455666,76.72694447818556,61.5343412404376,61.5343412404376,0,0,20,198.97173991386592,1,0,71.14410178475222,earnings,0,0.0,neutral,40,60.0,67.34459852701386,97.59670565105554,32.59686415219617,977.2311665043667,1075.0217589609551,1123.9170551892494,944.6343023521705,4.7650360851314515,alpha:False|rvol:True|trend:True|volatility:False|all:False,Full Article Fetch Test - POWERGRID,2
TCS.NS,6263.782928359806,57.55000077902309,0,1200000,2,51.815123502934824,48.286312779687115,43.49873695480692,1.606271353162295,53.542378438743164,41.76806653029173,41.76806653029173,1,0,50,583.2122891157542,0,0,49.772146457491274,ipo,3,0.0,positive,100,100.0,51.815123502934824,48.286312779687115,227.03163409072855,5950.593781941815,6604.330379495898,6944.877830631991,5696.203843132985,5.436769681053845,alpha:False|rvol:True|trend:False|volatility:True|all:False,Full Article Fetch Test - WSTCSTPAPR,10
ULTRACEMCO.NS,806.740128420112,46.581568889873274,0,250000,19,39.22708829659519,98.94115988635977,52.383845371920565,0.8642077657225828,28.806925524086097,42.18777686946999,42.18777686946999,0,0,0,109.8236409613578,1,0,39.5831299208573,earnings,0,0.0,neutral,40,60.0,39.22708829659519,98.94115988635977,26.779713050777087,766.5705588439464,846.9096979962776,887.0792675724433,739.7908457931693,4.979245256441142,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ULTRACEMCO,2
AXISBANK.NS,1380.8215494814378,37.82980142088768,0,300000,14,55.16681300357289,26.481173568947256,50.39534928276841,0.5100577912900203,17.00192637633401,42.374369667782425,42.374369667782425,0,0,0,271.3133576533596,0,0,38.49500748096132,earnings,0,0.0,neutral,40,60.0,55.16681300357289,26.48117356894726,56.51883771477791,1311.780472007366,1465.5998060536047,1550.3780626257717,1239.5244551944932,6.139696806151741,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - AXISBANK,2
SBIN.NS,656.5539713158311,37.79948507614832,0,500000,8,11.075153358200588,66.83884447670468,70.238049472156,1.018031994426587,33.93439981421957,44.82834804529527,44.82834804529527,0,0,0,236.24151943100424,0,0,29.503996137402808,earnings,0,0.0,neutral,50,75.0,11.075153358200588,66.83884447670468,23.987216419674148,623.7262727500395,692.5347959453422,728.5156205748535,596.5859302666457,5.480253901655685,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - SBINEQWETF,4
WIPRO.NS,353.9995776172821,33.837923523606605,0,250000,17,16.794398773499132,4.125633576412106,35.402057866093685,1.06878376821706,35.62612560723533,31.94967674235377,31.94967674235377,0,-1,0,101.10198735233803,0,0,33.15610082063988,ipo,11,0.0,neutral,100,100.0,16.794398773499132,4.125633576412106,15.495087847647943,336.299598736418,377.242209388754,400.4848411602259,315.26185799816227,6.565723023715046,alpha:False|rvol:False|trend:False|volatility:False|all:False,"Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Pri",10
BHARTIARTL.NS,1195.6638118185242,31.640182392823373,0,650000,9,28.34528926909591,14.194242617678874,54.040225702424486,1.1588313877652214,38.62771292550738,41.25784535508655,41.25784535508655,0,0,0,215.16814059650187,0,0,39.00799263927464,earnings,0,0.0,neutral,40,60.0,28.345289269095915,14.194242617678873,37.35607649275893,1139.6296970793858,1251.6979265576626,1307.732041296801,1102.273620586627,4.6864439807636495,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - BHARTIARTL,2
MARUTI.NS,14474.837564488393,28.259397020114772,0,350000,15,28.67614686237097,13.109972490070625,39.5931250814744,0.28908535323067447,9.636178441022482,32.74617188514961,32.74617188514961,0,-1,0,2517.7251088600806,0,0,26.09399934186243,earnings,0,0.0,neutral,40,60.0,28.67614686237097,13.109972490070627,526.1543459111873,13751.095686263972,15264.069083355174,16053.300602221954,13159.451699710424,5.4524378277171826,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - MARUTI,2
