ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
RADICO,3347.2341836032974,68.3169415228171,0,50000.0,2,95.34264153868719,97.99009416658447,76.75344322044239,0.5469673480447792,18.23224493482597,78.91523311688587,78.91523311688587,0,1,50,1212.1186594226538,1,0,81.53347576924683,earnings,0,0.0,neutral,40,60.0,95.34264153868719,97.99009416658447,118.22415547108758,3179.872474423132,3524.5704168099287,3701.90665001656,3051.6737949255785,5.2979930139136195,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - RADICO,2
HINDZINC,2065.3590542063293,65.16322085968686,0,50000.0,25,92.33934759053373,95.27431591289621,49.2475546232178,1.3246263874520616,44.15421291506872,60.81355333763456,60.81355333763456,0,0,20,645.3770863280674,1,0,84.37458935867846,earnings,0,0.0,neutral,40,60.0,92.33934759053373,95.27431591289621,69.0666013626628,1962.0911014960127,2168.9589562503234,2272.558858294318,1892.6925507996723,5.016072233687479,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HINDZINC,2
CCCL,886.7982496765148,62.89013515561332,0,50000.0,4,73.8172825341264,95.20610136682816,52.17669594983864,0.3065929084481633,10.219763614938776,67.71066809047166,67.71066809047166,1,0,70,88.11081795489463,1,0,60.623926617646674,earnings,0,0.0,neutral,40,60.0,73.8172825341264,95.20610136682816,34.52060014984049,842.4583371926891,938.5791499012756,990.3600501260363,800.4967493019136,5.839084621970032,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - CCCL,2
CCCL,886.7982496765148,62.89013515561332,0,50000.0,3,73.8172825341264,95.20610136682816,52.17669594983864,0.3065929084481633,10.219763614938776,67.71066809047166,67.71066809047166,1,0,70,88.11081795489463,1,0,60.623926617646674,earnings,0,0.0,neutral,40,60.0,73.8172825341264,95.20610136682816,34.52060014984049,842.4583371926891,938.5791499012756,990.3600501260363,800.4967493019136,5.839084621970032,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - CCCL,2
INTERNET,739.3877098017471,58.017574129228294,0,50000.0,12,75.10296955225728,50.92605856169807,42.26636169034912,2.4464520066856306,81.54840022285435,61.13511915894043,61.13511915894043,0,0,20,155.88772601316464,1,0,61.79243622147421,earnings,0,0.0,neutral,40,60.0,75.10296955225728,50.92605856169807,26.105966961660318,702.4183243116597,778.5466602442375,817.705610686728,674.1227923975963,5.296132181178691,alpha:False|rvol:True|trend:True|volatility:False|all:False,Full Article Fetch Test - INTERNET,2
MARUTI,874.4264618350306,51.21073071952739,0,50000.0,6,65.11166725833951,83.8706870018786,43.56499738831811,0.8418286098416585,28.060953661388616,44.858038361806535,44.858038361806535,0,0,0,180.16455947118516,1,0,49.878152668384665,earnings,0,0.0,neutral,40,60.0,65.11166725833951,83.8706870018786,30.456061984575502,830.7051387432791,920.1105548118938,965.7946477887572,798.2863068735919,5.224463688003301,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - MARUTI,2
CONNPLEX,445.82326197864444,35.897641888509526,0,50000.0,5,20.03511079567226,66.88781803170791,37.55983987046291,1.0227149372565618,34.09049790855206,32.78523147803233,32.78523147803233,0,0,0,63.601747228188174,0,0,50.72444955681902,earnings,0,0.0,neutral,40,60.0,20.03511079567226,66.88781803170791,18.250159313637276,423.5320988797122,473.1985009491004,500.57373991955626,400.19786369455124,6.140379227624792,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - CONNPLEX,2
DIXON,779.540663834508,35.33769659868453,0,50000.0,16,43.259404713101475,14.488328341192442,41.72702953504967,1.1366592814461414,37.88864271487138,43.726177226256226,43.726177226256226,0,0,0,224.81152109858522,0,0,55.938814396468025,earnings,0,0.0,neutral,40,60.0,43.259404713101475,14.48832834119244,32.361521784008424,740.5636306427825,828.0829465105206,876.6252291865333,698.6368593744869,6.227036629139578,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - DIXON,2
DIXON,779.540663834508,35.33769659868453,0,50000.0,15,43.259404713101475,14.488328341192442,41.72702953504967,1.1366592814461414,37.88864271487138,43.726177226256226,43.726177226256226,0,0,0,224.81152109858522,0,0,55.938814396468025,earnings,0,0.0,neutral,40,60.0,43.259404713101475,14.48832834119244,32.361521784008424,740.5636306427825,828.0829465105206,876.6252291865333,698.6368593744869,6.227036629139578,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - DIXON,2
ZENTEC,741.8434535160062,34.05499909179897,0,50000.0,23,37.339583922195345,21.423916060289123,58.00280007457781,0.7466843756484696,24.88947918828232,47.67518062228229,47.67518062228229,0,0,0,101.98103807558346,0,0,43.82291409535205,earnings,0,0.0,neutral,40,60.0,37.339583922195345,21.423916060289123,25.223827361785375,704.7512808402058,779.6791945586842,817.5149356013624,678.7838851115428,5.100232517164306,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - ZENTEC,2
