ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
BAJAJFINSV.NS,4589.843497107876,49.92188073570343,0,280000,9,74.19489222186188,99.89248544760027,51.67957681697837,1.4364137436006188,47.88045812002063,66.05144953924523,66.05144953924523,0,0,20,971.5954972420404,1,0,71.70735452001644,none,0,0,neutral,0,0.0,74.19489222186188,99.89248544760027,176.49709359486314,4360.351322252482,4854.58913750017,5119.334777892465,4148.600763120718,5.768075546783113,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
SUNPHARMA.NS,2713.185246184155,49.32674223650102,0,320000,12,86.64343567160844,87.00970684915777,52.047006774405794,0.8807045037208264,29.35681679069421,67.12369841056147,67.12369841056147,0,0,20,627.770440598254,1,0,79.45693800872422,none,0,0,neutral,0,0.0,86.64343567160844,87.00970684915777,101.24831546376421,2577.525983874947,2865.0577193798013,3016.9301925754476,2460.0644575247443,5.597571098738685,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
COALINDIA.NS,1616.0987620665323,49.28212839008678,0,280000,19,74.33267639571793,93.67195466805946,64.52453905319935,0.27290134612782974,9.096711537594325,77.74341651845661,77.74341651845661,0,1,50,272.94171707365285,1,0,81.03201028059826,none,0,0,neutral,0,0.0,74.33267639571793,93.67195466805946,64.12214624271638,1535.2938239632056,1712.281981430607,1808.4652007946816,1455.7933964597414,5.95156816041883,alpha:False|rvol:False|trend:True|volatility:True|all:False,N/A,0
HDFC.NS,7782.8831259031285,48.33113213508386,0,650000,7,68.6646102818955,98.99842488630415,44.42353669788085,1.4019156951845682,46.73052317281894,67.25017767469714,67.25017767469714,0,0,20,1110.598799707128,1,0,66.13553123468725,none,0,0,neutral,0,0.0,68.6646102818955,98.99842488630415,296.1527507646171,7393.738969607972,8227.112252050054,8671.34137819698,7042.501248991586,5.707770744602784,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
MARUTI.NS,41096.59453289679,48.112928454458036,0,220000,10,72.81467980610915,94.59746617731008,51.79379479829716,1.2830384814560907,42.76794938186969,65.36345295395071,65.36345295395071,0,0,20,7114.195591358439,1,0,65.68504958648208,none,0,0,neutral,0,0.0,72.81467980610915,94.59746617731008,1758.01460753136,39041.764806251944,43733.61644419382,46370.63835549087,36701.55801406839,6.41664337707147,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
ASIANPAINT.NS,1322.3011459695795,47.209977439848075,0,280000,13,72.9293430291252,98.62310037864495,54.01083178188478,0.8964580579613202,29.88193526537734,63.32728108712369,63.32728108712369,0,0,20,328.7789739256077,1,0,79.29813964980744,none,0,0,neutral,0,0.0,72.9293430291252,98.62310037864495,55.69550699183419,1256.1860886711004,1405.8444064573307,1489.387666945082,1183.062378489994,6.318020727910131,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
ICICIBANK.NS,1252.939398421899,46.914643379255075,0,550000,6,88.99938049843493,68.42881656328527,55.23525390101251,0.7436618835870474,24.78872945290158,70.72141828902923,70.72141828902923,0,0,20,282.8546741758108,1,0,75.24713592031519,none,0,0,neutral,0,0.0,88.99938049843493,68.42881656328527,52.37463453725006,1190.2924285008041,1331.5013502277743,1410.0633020336493,1122.002812078774,6.270211624347152,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
TCS.NS,8802.066916813115,46.581838935810836,0,950000,2,70.69731557904738,98.44083239861095,50.3535088153262,0.7839794440374624,26.13264813458208,66.93955476777093,66.93955476777093,0,0,20,1106.5488812646872,1,0,72.11159132471238,none,0,0,neutral,0,0.0,70.69731557904738,98.44083239861095,338.01551719219174,8361.963570972459,9309.090192601403,9816.11346838969,7957.028123832636,5.760275178319834,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
SBILIFE.NS,1301.547656729848,45.19823798601175,0,200000,25,81.4599555955298,99.95593011412899,43.101909385845126,0.4009187954475272,13.363959848250905,57.29449815834273,57.29449815834273,0,0,0,374.407858113565,1,0,73.1232909399692,none,0,0,neutral,0,0.0,81.4599555955298,99.95593011412899,50.806349760515204,1236.4702738933556,1377.7571813706209,1453.9667060113936,1174.53178232856,5.855300360821976,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
HCLTECH.NS,6181.16647713332,41.553811822694044,0,450000,4,46.39503925457992,91.37508446514332,44.32537900621742,0.9533827691023234,31.77942563674411,54.15501144685103,54.15501144685103,1,0,50,774.7771856400013,1,0,51.564795867316626,none,0,0,neutral,0,0.0,46.39503925457992,91.37508446514332,266.6492105380911,5872.108153276654,6581.140292940457,6981.1141087475935,5514.543450788092,6.470846842368745,alpha:False|rvol:False|trend:True|volatility:True|all:False,N/A,0
POWERGRID.NS,703.8903559048092,40.60302593005316,0,280000,23,58.32046581044941,79.38830611955598,47.225250004310695,0.9964238534617275,33.21412844872425,61.55708412274035,61.55708412274035,0,0,20,92.19079390330216,1,0,58.11703861141254,none,0,0,neutral,0,0.0,58.32046581044942,79.38830611955598,29.428194181668353,668.6958381095687,748.0326471773118,792.1749384498142,630.3198704506383,6.271188531310432,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
HEROMOTOCO.NS,1319.7657520599544,38.99143830194471,0,150000,20,53.160150985969175,68.23183819487919,56.8888562580739,0.9825356099892404,32.75118699964135,50.67855004704314,50.67855004704314,1,0,50,104.5580320322174,0,0,45.33709857243567,none,0,0,neutral,0,0.0,53.16015098596918,68.23183819487919,52.12249525595547,1253.7774644569565,1397.9494949438877,1476.1332378278207,1189.4595139200658,5.924062111924052,alpha:False|rvol:False|trend:False|volatility:True|all:False,N/A,0
JSWSTEEL.NS,455.1762755667373,37.52957810351427,0,140000,17,55.6215495761118,52.46657785234852,51.35396859239977,1.2578572782708748,41.92857594236249,39.29627524235856,39.29627524235856,1,0,50,54.3751284960141,1,0,42.5757389645499,none,0,0,neutral,0,0.0,55.6215495761118,52.466577852348514,19.86748328368102,432.4174617884004,484.9775004922588,514.7787254177804,405.50756735753475,6.547183261784942,alpha:False|rvol:False|trend:True|volatility:True|all:False,N/A,0
ADANIPORTS.NS,993.4221283306999,36.47688716061171,0,200000,14,56.708701365154056,85.01503989179227,43.30086166704838,0.8920082910120992,29.733609700403306,39.224891957797375,39.224891957797375,0,0,0,140.19417807860123,1,0,49.02180635262077,none,0,0,neutral,0,0.0,56.708701365154056,85.01503989179227,36.840912478060446,943.7510219141649,1048.6834970477905,1103.9448657648813,901.3198471355488,5.562727781184944,alpha:False|rvol:False|trend:True|volatility:False|all:False,N/A,0
INFY.NS,3964.378079684134,31.224359397976524,0,850000,3,29.531591027761245,94.16447446637375,29.624631210411824,1.529676831245155,50.98922770817184,21.392951260688744,21.392951260688744,0,-1,0,581.2639641956871,0,0,40.59572782531312,none,0,0,neutral,0,0.0,29.531591027761245,94.16447446637375,185.03110426821868,3766.159175699927,4241.924736086462,4519.47139248879,3501.800319013587,7.001013798977568,alpha:False|rvol:True|trend:False|volatility:False|all:False,N/A,0
