ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
TITAN.NS,16471.315510734872,58.705948408194516,0,280000,18,94.68087636776835,99.99998033343178,56.796331822651474,0.6690693937832706,22.30231312610902,64.55339226667134,64.55339226667134,0,0,20,4368.230953052054,1,0,71.43384507517229,earnings,0,0.0,neutral,20,30.0,94.68087636776835,99.99998033343178,626.0363149049726,15647.749735198127,17410.369983092332,18349.42445544979,14906.22472347244,5.701150413550449,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - TITAN,2
ADANIENT.NS,15099.265741921028,57.54725413400072,0,250000,23,97.48984761325103,99.99990934666243,59.91539379823492,0.03349780953713248,1.1165936512377495,67.4099444589607,67.4099444589607,0,0,20,5204.932101230217,1,0,81.6776986314206,earnings,0,0.0,neutral,20,30.0,97.48984761325103,99.99990934666243,500.96705669556604,14347.81515687768,15850.716326964377,16602.166912007728,13846.848100182113,4.976735941252096,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ADANIENT,2
HDFCBANK.NS,949.3179189142272,56.87612293504329,0,1100000,3,87.16048472601295,99.1469497571098,49.75740135738173,0.7269770504743774,24.232568349145915,64.88550664953709,64.88550664953709,0,0,20,218.9611502472926,1,0,76.53743918298062,earnings,0,0.0,neutral,20,30.0,87.16048472601295,99.1469497571098,29.754914012527486,904.685547895436,993.9502899330184,1038.5826609518097,874.9306338829085,4.701519915460886,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HDFCBANK,2
NESTLEIND.NS,32416.927615978482,50.778052132694675,0,220000,21,65.5230860754344,78.36505302001731,48.725491888411064,1.4194929318109115,47.31643106036372,68.72036617544153,68.72036617544153,0,0,20,3891.7356595951424,1,0,55.537762299596146,earnings,0,0.0,neutral,20,30.0,65.5230860754344,78.36505302001731,1198.0280830760753,30796.081235179558,34213.9697405926,36011.01186520671,29421.857408288295,5.543530052886147,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - NESTLEIND,2
HINDUNILVR.NS,1487.4941601819446,47.876166130669795,0,600000,6,58.512599956612476,98.31195009459768,67.55919849308088,0.09231504115150327,3.077168038383442,72.9848374580035,72.9848374580035,0,0,20,295.0798694542136,1,0,63.55795073755656,earnings,0,0.0,neutral,20,30.0,58.512599956612476,98.31195009459768,51.658561803866164,1413.1194521728473,1564.9820028877439,1642.4698455935431,1358.3477556722792,5.209287187811295,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HINDUNILVR,2
ASIANPAINT.NS,1836.0346475728827,45.419839371875746,0,300000,16,71.71281994026319,76.17325652174176,46.70061346681169,0.410183264762383,13.672775492079433,59.151443576793966,59.151443576793966,0,0,0,346.4000297918883,1,0,56.66388222541451,earnings,0,0.0,neutral,20,30.0,71.71281994026319,76.17325652174176,71.29807280175683,1744.2329151942386,1942.9817567755179,2049.928865978153,1657.7894655684906,5.824896024920456,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ASIANPAINT,2
HCLTECH.NS,3300.6443272140705,43.001737001409744,0,350000,13,48.740805597457715,85.34407223748167,45.93302097818948,0.0669301242725773,2.2310041424192435,40.978056199748075,40.978056199748075,1,0,50,298.68265398109725,1,0,41.984142325898105,earnings,0,0.0,neutral,20,30.0,48.740805597457715,85.34407223748167,119.68511918781056,3135.6121108533666,3480.172005995786,3659.699684777502,3001.431529244544,5.439170688628759,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - HCLTECH,2
ITC.NS,1410.5118524100371,34.36042476849073,0,550000,7,36.96879535017759,93.44316618909711,39.94669310693176,0.2154350799733285,7.181169332444283,24.504675784058385,24.504675784058385,0,-1,0,323.1088158467019,1,0,18.513415512698984,investment,5,0.0,neutral,20,26.0,36.96879535017759,93.44316618909711,57.7639955558343,1339.9862597895353,1497.1578457437886,1583.80383907754,1266.1018635204514,6.142875948593119,alpha:False|rvol:False|trend:True|volatility:False|all:False,"Wood products - 10 per cent on softwood timber and lumber, 25 per cent on kitche",10
TCS.NS,6028.015145823074,33.47689182244265,0,1200000,2,54.27368079085742,40.35123782504426,36.072572048945574,0.2590452873310133,8.634842911033775,35.06427949571583,35.06427949571583,0,0,0,982.779331901007,0,0,46.74390803586477,earnings,1,0.0,positive,20,36.0,54.27368079085741,40.35123782504426,239.36317326238995,5726.61438853192,6387.059905716659,6746.1046656102435,5429.607212667099,5.956268377035751,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - WSTCSTPAPR,6
LT.NS,918.4355434424481,24.364998870111364,0,400000,12,32.13092337418863,15.083286103461404,49.14456293229572,0.15350624585227785,5.116874861742595,32.89765059027263,32.89765059027263,0,0,0,118.6581088908647,0,0,42.042445861752135,investment,5,0.0,neutral,25,32.5,32.13092337418863,15.083286103461404,33.55370577893033,872.5137662703256,968.7661021108436,1019.0966607792391,834.5512789951223,5.480031672091898,alpha:False|rvol:False|trend:False|volatility:False|all:False,Full Article Fetch Test - RAJRILTD,10
